datamart_id	dataset_id	dataset_name	dataset_description	dataset_url	variable_id	variable_name	variable_description
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1054	"FAO: Emissions (N2O) (Manure applied), Chickens[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Chickens[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1055	"FAO: Emissions (N2O) (Manure applied), Chickens, broilers[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Chickens, broilers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1056	"FAO: Emissions (N2O) (Manure applied), Chickens, layers[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Chickens, layers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1057	"FAO: Emissions (N2O) (Manure applied), Goats[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Goats[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1058	"FAO: Emissions (N2O) (Manure applied), Horses[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Horses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1059	"FAO: Emissions (N2O) (Manure applied), Mules[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Mules[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-106	"FAO: Value US$, 2005 prices, Value Added (Total Manufacturing)[millions]"	"FAO: Value US$, 2005 prices, Value Added (Total Manufacturing)[millions]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1060	"FAO: Emissions (N2O) (Manure applied), Mules and Asses[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Mules and Asses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1061	"FAO: Emissions (N2O) (Manure applied), Poultry Birds[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Poultry Birds[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1062	"FAO: Emissions (N2O) (Manure applied), Sheep[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Sheep[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1063	"FAO: Emissions (N2O) (Manure applied), Sheep and Goats[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Sheep and Goats[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1064	"FAO: Emissions (N2O) (Manure applied), Swine[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Swine[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1065	"FAO: Emissions (N2O) (Manure applied), Swine, breeding[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Swine, breeding[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1066	"FAO: Emissions (N2O) (Manure applied), Swine, market[gigagrams]"	"FAO: Emissions (N2O) (Manure applied), Swine, market[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1067	"FAO: Emissions (N2O) (Manure management), All Animals[gigagrams]"	"FAO: Emissions (N2O) (Manure management), All Animals[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1068	"FAO: Emissions (N2O) (Manure management), Asses[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Asses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1069	"FAO: Emissions (N2O) (Manure management), Camels[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Camels[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-107	"FAO: Value US$, 2010 prices, GDP Deflator[US$]"	"FAO: Value US$, 2010 prices, GDP Deflator[US$]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1070	"FAO: Emissions (N2O) (Manure management), Camels and Llamas[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Camels and Llamas[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1071	"FAO: Emissions (N2O) (Manure management), Cattle[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Cattle[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1072	"FAO: Emissions (N2O) (Manure management), Cattle, dairy[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Cattle, dairy[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1073	"FAO: Emissions (N2O) (Manure management), Cattle, non-dairy[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Cattle, non-dairy[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1074	"FAO: Emissions (N2O) (Manure management), Chickens[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Chickens[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1075	"FAO: Emissions (N2O) (Manure management), Chickens, broilers[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Chickens, broilers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1076	"FAO: Emissions (N2O) (Manure management), Chickens, layers[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Chickens, layers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1077	"FAO: Emissions (N2O) (Manure management), Goats[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Goats[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1078	"FAO: Emissions (N2O) (Manure management), Horses[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Horses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1079	"FAO: Emissions (N2O) (Manure management), Mules[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Mules[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-108	"FAO: Value US$, 2010 prices, Gross Domestic Product[millions]"	"FAO: Value US$, 2010 prices, Gross Domestic Product[millions]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1080	"FAO: Emissions (N2O) (Manure management), Mules and Asses[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Mules and Asses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1081	"FAO: Emissions (N2O) (Manure management), Poultry Birds[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Poultry Birds[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1082	"FAO: Emissions (N2O) (Manure management), Sheep[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Sheep[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1083	"FAO: Emissions (N2O) (Manure management), Sheep and Goats[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Sheep and Goats[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1084	"FAO: Emissions (N2O) (Manure management), Swine[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Swine[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1085	"FAO: Emissions (N2O) (Manure management), Swine, breeding[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Swine, breeding[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1086	"FAO: Emissions (N2O) (Manure management), Swine, market[gigagrams]"	"FAO: Emissions (N2O) (Manure management), Swine, market[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1087	"FAO: Emissions (N2O) (Manure on pasture), All Animals[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), All Animals[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1088	"FAO: Emissions (N2O) (Manure on pasture), Asses[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Asses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1089	"FAO: Emissions (N2O) (Manure on pasture), Camels[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Camels[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-109	"FAO: Value US$, 2010 prices, Gross Domestic Product per capita[US$]"	"FAO: Value US$, 2010 prices, Gross Domestic Product per capita[US$]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1090	"FAO: Emissions (N2O) (Manure on pasture), Camels and Llamas[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Camels and Llamas[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1091	"FAO: Emissions (N2O) (Manure on pasture), Cattle[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Cattle[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1092	"FAO: Emissions (N2O) (Manure on pasture), Cattle, dairy[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Cattle, dairy[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1093	"FAO: Emissions (N2O) (Manure on pasture), Cattle, non-dairy[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Cattle, non-dairy[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1094	"FAO: Emissions (N2O) (Manure on pasture), Chickens[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Chickens[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1095	"FAO: Emissions (N2O) (Manure on pasture), Chickens, broilers[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Chickens, broilers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1096	"FAO: Emissions (N2O) (Manure on pasture), Chickens, layers[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Chickens, layers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1097	"FAO: Emissions (N2O) (Manure on pasture), Goats[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Goats[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1098	"FAO: Emissions (N2O) (Manure on pasture), Horses[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Horses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1099	"FAO: Emissions (N2O) (Manure on pasture), Mules[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Mules[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-11	"FAO: Emissions (CO2) (Energy), Fuel oil used in fisheries[Gigagrams]"	"FAO: Emissions (CO2) (Energy), Fuel oil used in fisheries[Gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-110	"FAO: Value US$, 2010 prices, Gross Fixed Capital Formation[millions]"	"FAO: Value US$, 2010 prices, Gross Fixed Capital Formation[millions]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1100	"FAO: Emissions (N2O) (Manure on pasture), Mules and Asses[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Mules and Asses[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1101	"FAO: Emissions (N2O) (Manure on pasture), Poultry Birds[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Poultry Birds[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1102	"FAO: Emissions (N2O) (Manure on pasture), Sheep[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Sheep[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1103	"FAO: Emissions (N2O) (Manure on pasture), Sheep and Goats[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Sheep and Goats[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1104	"FAO: Emissions (N2O) (Manure on pasture), Swine[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Swine[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1105	"FAO: Emissions (N2O) (Manure on pasture), Swine, breeding[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Swine, breeding[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1106	"FAO: Emissions (N2O) (Manure on pasture), Swine, market[gigagrams]"	"FAO: Emissions (N2O) (Manure on pasture), Swine, market[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1107	"FAO: Emissions (N2O) (Synthetic fertilizers), Synthetic Nitrogen fertilizers[gigagrams]"	"FAO: Emissions (N2O) (Synthetic fertilizers), Synthetic Nitrogen fertilizers[gigagrams]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1108	"FAO: Emissions intensity, Cereals excluding rice[kg CO2eq/kg product]"	"FAO: Emissions intensity, Cereals excluding rice[kg CO2eq/kg product]"
ISI	UAZ	UAZ Indicators	"Collection of indicators, including indicators from FAO, WDI, FEWSNET, CLiMIS, UNICEF, ieconomics.com, UNHCR, DSSAT, WHO, IMF, WHP, ACLDE, World Bank and IOM-DTM"	https://github.com/ml4ai/delphi	VUAZ-1109	"FAO: Emissions intensity, Eggs, hen, in shell[kg CO2eq/kg product]"	"FAO: Emissions intensity, Eggs, hen, in shell[kg CO2eq/kg product]"
